6078|3.23|1
6078|4.62|2
6078|5.19|3
6078|5.88|4
6079|4.98|1
6079|4.41|2
6079|6.52|3
6079|3.82|4
6080|2.11|1
6080|3.29|2
6080|4.50|3
6080|3.82|4
6081|9.40|1
6081|4.72|2
6081|12.9|3
6081|4.71|4
6082|3.67|1
6082|5.95|2
6082|3.97|3
6082|6.99|4
6083|5.71|1
6083|13.4|2
6083|6.13|3
6083|5.58|4
6084|4.84|1
6084|7.68|2
6084|3.73|3
6084|4.38|4
6085|2.51|1
6085|4.41|2
6085|2.62|3
6085|2.22|4
6086|7.39|1
6086|6.91|2
6086|4.37|3
6086|3.84|4
6087|13.8|1
6087|15.0|2
6087|6.94|3
6087|13.5|4
6088|11.4|1
6088|13.3|2
6088|14.7|3
6088|17.5|4
6089|8.32|1
6089|7.41|2
6089|8.44|3
6089|10.4|4
6090|6.01|1
6090|5.96|2
6090|6.90|3
6090|2.79|4
6091|6.14|1
6091|12.4|2
6091|11.1|3
6091|4.59|4
6092|6.55|1
6092|6.15|2
6092|9.42|3
6092|9.46|4
6093|5.79|1
6093|11.5|2
6093|8.19|3
6093|12.9|4
6094|14.8|1
6094|8.64|2
6094|11.2|3
6094|12.6|4
6095|4.81|1
6095|2.58|2
6095|1.97|3
6095|4.39|4
6096|7.32|1
6096|4.94|2
6096|5.83|3
6096|6.66|4
6097|8.89|1
6097|10.9|2
6097|8.09|3
6097|6.65|4
6098|7.16|1
6098|4.81|2
6098|6.09|3
6098|3.80|4
6099|11.1|1
6099|15.3|2
6099|17.5|3
6099|10.5|4
6100|12.0|1
6100|5.87|2
6100|7.37|3
6100|9.56|4
6101|6.53|1
6101|5.47|2
6101|2.74|3
6101|4.35|4
6102|7.20|1
6102|4.35|2
6102|8.64|3
6102|11.4|4
6103|2.90|1
6103|6.63|2
6103|4.66|3
6103|4.91|4
6104|7.04|1
6104|14.6|2
6104|9.93|3
6104|7.85|4
6105|2.51|1
6105|2.37|2
6105|2.38|3
6105|4.77|4
6106|7.87|1
6106|9.95|2
6106|5.33|3
6106|6.11|4
6107|5.50|1
6107|15.5|2
6107|7.27|3
6107|13.0|4
6108|11.5|1
6108|4.02|2
6108|4.87|3
6108|9.75|4
6109|4.66|1
6109|6.33|2
6109|6.01|3
6109|5.74|4
6110|4.33|1
6110|6.68|2
6110|4.88|3
6110|3.81|4
6111|5.02|1
6111|3.97|2
6111|2.59|3
6111|3.08|4
6112|8.14|1
6112|7.13|2
6112|7.97|3
6112|6.54|4
6113|12.8|1
6113|14.6|2
6113|9.92|3
6113|6.36|4
6114|8.11|1
6114|4.07|2
6114|4.51|3
6114|5.36|4
6115|8.55|1
6115|7.87|2
6115|4.69|3
6115|6.67|4
6116|5.33|1
6116|5.05|2
6116|5.57|3
6116|4.58|4
6117|3.28|1
6117|3.58|2
6117|2.00|3
6117|3.66|4
6118|6.37|1
6118|2.93|2
6118|3.49|3
6118|4.95|4
6119|12.4|1
6119|7.28|2
6119|7.30|3
6119|11.7|4
6120|8.97|1
6120|6.32|2
6120|11.0|3
6120|9.24|4
6121|11.8|1
6121|6.18|2
6121|7.73|3
6121|10.0|4
6122|7.10|1
6122|4.73|2
6122|8.55|3
6122|9.71|4
6123|3.01|1
6123|3.03|2
6123|2.55|3
6123|4.11|4
6124|13.5|1
6124|14.8|2
6124|14.2|3
6124|9.56|4
6125|17.9|1
6125|10.5|2
6125|18.3|3
6125|12.4|4
6126|7.16|1
6126|7.52|2
6126|16.4|3
6126|9.49|4
6127|5.84|1
6127|10.5|2
6127|12.9|3
6127|9.98|4
6128|4.66|1
6128|4.87|2
6128|9.12|3
6128|8.09|4
6129|10.9|1
6129|9.40|2
6129|5.26|3
6129|9.15|4
6130|6.77|1
6130|4.08|2
6130|7.40|3
6130|6.12|4
6131|10.1|1
6131|6.00|2
6131|8.00|3
6131|6.34|4
6132|4.18|1
6132|3.79|2
6132|2.94|3
6132|2.16|4
6133|5.00|1
6133|5.64|2
6133|4.23|3
6133|4.69|4
6134|9.81|1
6134|5.71|2
6134|3.45|3
6134|7.68|4
6135|3.13|1
6135|5.11|2
6135|7.38|3
6135|6.94|4
6136|12.4|1
6136|8.12|2
6136|12.1|3
6136|11.1|4
6137|12.9|1
6137|15.6|2
6137|8.16|3
6137|15.6|4
6138|2.66|1
6138|3.57|2
6138|2.98|3
6138|2.48|4
6139|10.8|1
6139|7.02|2
6139|9.17|3
6139|16.8|4
6140|4.39|1
6140|3.87|2
6140|2.97|3
6140|3.90|4
6141|7.09|1
6141|5.93|2
6141|3.51|3
6141|6.25|4
6142|4.46|1
6142|5.73|2
6142|3.13|3
6142|2.32|4
6143|4.45|1
6143|6.25|2
6143|6.66|3
6143|3.90|4
6144|3.00|1
6144|4.14|2
6144|4.22|3
6144|3.29|4
6145|3.04|1
6145|3.23|2
6145|1.34|3
6145|1.78|4
6146|6.04|1
6146|10.3|2
6146|12.8|3
6146|7.10|4
6147|10.3|1
6147|12.6|2
6147|7.07|3
6147|11.1|4
6148|3.10|1
6148|4.69|2
6148|1.73|3
6148|2.64|4
6149|12.3|1
6149|6.24|2
6149|14.6|3
6149|13.5|4
