7403|5.51|1
7403|4.30|2
7403|2.83|3
7403|2.63|4
7404|3.05|1
7404|2.11|2
7404|4.00|3
7404|5.35|4
7405|2.62|1
7405|2.87|2
7405|3.58|3
7405|4.19|4
7406|1.60|1
7406|2.51|2
7406|4.05|3
7406|3.81|4
7407|2.09|1
7407|2.83|2
7407|3.68|3
7407|4.31|4
7408|1.57|1
7408|1.29|2
7408|3.31|3
7408|2.25|4
7409|3.60|1
7409|4.07|2
7409|2.63|3
7409|3.32|4
7410|2.35|1
7410|2.34|2
7410|3.11|3
7410|2.17|4
7411|4.62|1
7411|3.56|2
7411|3.23|3
7411|2.23|4
7412|4.41|1
7412|1.96|2
7412|2.41|3
7412|4.07|4
7413|2.14|1
7413|1.51|2
7413|3.50|3
7413|1.93|4
7414|1.83|1
7414|2.45|2
7414|1.61|3
7414|2.58|4
7415|3.61|1
7415|3.96|2
7415|3.94|3
7415|2.90|4
7416|1.82|1
7416|2.78|2
7416|2.43|3
7416|1.91|4
7417|1.58|1
7417|1.07|2
7417|1.79|3
7417|2.09|4
7418|1.37|1
7418|2.11|2
7418|2.40|3
7418|1.74|4
7419|2.06|1
7419|1.68|2
7419|1.64|3
7419|2.12|4
7420|3.97|1
7420|3.66|2
7420|4.92|3
7420|5.19|4
7421|3.69|1
7421|3.09|2
7421|2.90|3
7421|2.45|4
7422|3.11|1
7422|3.58|2
7422|3.62|3
7422|3.05|4
7423|6.68|1
7423|5.82|2
7423|8.82|3
7423|5.61|4
7424|0.940|1
7424|0.836|2
7424|0.996|3
7424|1.88|4
7425|2.76|1
7425|1.02|2
7425|1.51|3
7425|2.35|4
7426|1.84|1
7426|1.55|2
7426|2.75|3
7426|3.00|4
7427|1.41|1
7427|1.42|2
7427|1.33|3
7427|2.20|4
7428|3.96|1
7428|2.86|2
7428|3.81|3
7428|1.65|4
7429|3.32|1
7429|3.21|2
7429|2.22|3
7429|2.01|4
7430|3.51|1
7430|3.48|2
7430|2.24|3
7430|3.46|4
7431|4.27|1
7431|3.81|2
7431|4.32|3
7431|3.70|4
7432|1.50|1
7432|1.71|2
7432|0.899|3
7432|1.47|4
7433|5.46|1
7433|8.04|2
7433|5.84|3
7433|6.07|4
7434|1.45|1
7434|2.79|2
7434|2.32|3
7434|1.75|4
7435|1.05|1
7435|2.56|2
7435|1.08|3
7435|2.48|4
7436|0.735|1
7436|1.06|2
7436|1.00|3
7436|1.21|4
7437|3.37|1
7437|1.75|2
7437|1.95|3
7437|4.15|4
7438|4.18|1
7438|2.39|2
7438|4.32|3
7438|4.28|4
7439|2.93|1
7439|3.02|2
7439|2.73|3
7439|2.68|4
7440|1.70|1
7440|1.88|2
7440|1.47|3
7440|2.75|4
7441|0.824|1
7441|1.34|2
7441|1.37|3
7441|1.81|4
7442|3.16|1
7442|1.16|2
7442|2.45|3
7442|3.14|4
7443|3.05|1
7443|3.95|2
7443|1.41|3
7443|2.29|4
7444|0.755|1
7444|0.400|2
7444|0.521|3
7444|0.888|4
7445|4.27|1
7445|2.11|2
7445|3.66|3
7445|4.92|4
7446|5.70|1
7446|5.55|2
7446|3.11|3
7446|4.30|4
7447|1.40|1
7447|3.48|2
7447|3.79|3
7447|3.31|4
7448|0.661|1
7448|0.840|2
7448|0.731|3
7448|0.937|4
7449|4.01|1
7449|6.83|2
7449|8.58|3
7449|7.23|4
7450|2.46|1
7450|5.14|2
7450|4.19|3
7450|2.77|4
7451|1.31|1
7451|1.86|2
7451|1.10|3
7451|0.769|4
7452|4.67|1
7452|3.55|2
7452|3.78|3
7452|2.55|4
7453|0.843|1
7453|0.900|2
7453|0.891|3
7453|1.36|4
7454|1.66|1
7454|0.887|2
7454|1.89|3
7454|1.74|4
7455|4.30|1
7455|1.61|2
7455|2.29|3
7455|1.71|4
7456|3.91|1
7456|4.68|2
7456|4.36|3
7456|3.34|4
7457|2.47|1
7457|2.94|2
7457|4.18|3
7457|3.10|4
7458|1.57|1
7458|3.74|2
7458|2.98|3
7458|3.60|4
7459|5.09|1
7459|2.99|2
7459|3.77|3
7459|4.26|4
7460|3.53|1
7460|3.87|2
7460|1.59|3
7460|2.84|4
7461|1.80|1
7461|2.95|2
7461|1.13|3
7461|2.57|4
7462|1.67|1
7462|2.10|2
7462|3.81|3
7462|4.09|4
7463|2.72|1
7463|2.47|2
7463|1.76|3
7463|3.37|4
7464|1.08|1
7464|1.79|2
7464|1.20|3
7464|1.70|4
7465|3.75|1
7465|3.60|2
7465|2.80|3
7465|3.02|4
7466|2.01|1
7466|1.31|2
7466|2.00|3
7466|0.824|4
7467|1.66|1
7467|2.26|2
7467|2.80|3
7467|2.59|4
7468|1.42|1
7468|0.856|2
7468|2.12|3
7468|1.83|4
7469|2.99|1
7469|2.62|2
7469|1.56|3
7469|1.85|4
7470|0.725|1
7470|0.447|2
7470|0.568|3
7470|0.542|4
7471|1.79|1
7471|1.92|2
7471|2.88|3
7471|2.48|4
7472|1.22|1
7472|1.10|2
7472|1.14|3
7472|1.27|4
7473|3.70|1
7473|3.25|2
7473|2.82|3
7473|3.59|4
7474|3.53|1
7474|1.54|2
7474|2.76|3
7474|2.89|4
7475|3.18|1
7475|8.50|2
7475|5.33|3
7475|8.20|4
7476|0.792|1
7476|1.58|2
7476|1.68|3
7476|1.89|4
7477|1.34|1
7477|0.534|2
7477|0.620|3
7477|0.529|4
7478|1.50|1
7478|1.73|2
7478|3.20|3
7478|1.99|4
7479|16.2|1
7479|11.2|2
7479|12.0|3
7479|10.5|4
7480|1.46|1
7480|1.66|2
7480|1.77|3
7480|1.35|4
7481|2.13|1
7481|1.96|2
7481|1.36|3
7481|2.29|4
7482|3.00|1
7482|4.27|2
7482|5.55|3
7482|5.39|4
7483|1.59|1
7483|1.05|2
7483|1.84|3
7483|1.11|4
7484|3.79|1
7484|4.23|2
7484|3.35|3
7484|2.11|4
7485|3.01|1
7485|2.16|2
7485|4.33|3
7485|2.81|4
7486|4.06|1
7486|1.81|2
7486|3.66|3
7486|2.98|4
7487|2.91|1
7487|2.99|2
7487|2.07|3
7487|2.94|4
7488|2.11|1
7488|1.78|2
7488|2.16|3
7488|3.03|4
7489|2.78|1
7489|5.49|2
7489|6.82|3
7489|3.67|4
7490|1.84|1
7490|4.03|2
7490|4.61|3
7490|2.47|4
7491|1.75|1
7491|1.83|2
7491|1.86|3
7491|0.808|4
7492|0.466|1
7492|1.28|2
7492|0.685|3
7492|1.03|4
7493|1.51|1
7493|2.57|2
7493|2.38|3
7493|3.15|4
7494|2.22|1
7494|2.98|2
7494|2.65|3
7494|2.82|4
7495|3.13|1
7495|1.95|2
7495|1.58|3
7495|2.40|4
7496|1.06|1
7496|1.40|2
7496|0.782|3
7496|1.19|4
7497|0.748|1
7497|1.24|2
7497|1.14|3
7497|0.999|4
7498|2.13|1
7498|4.29|2
7498|3.99|3
7498|3.71|4
7499|1.87|1
7499|3.38|2
7499|1.58|3
7499|1.90|4
7500|0.957|1
7500|1.44|2
7500|2.00|3
7500|1.48|4
7501|8.51|1
7501|4.41|2
7501|4.70|3
7501|8.76|4
7502|2.30|1
7502|3.96|2
7502|4.91|3
7502|1.71|4
7503|2.05|1
7503|2.36|2
7503|2.40|3
7503|3.85|4
7504|1.63|1
7504|1.33|2
7504|1.63|3
7504|1.25|4
7505|1.33|1
7505|1.83|2
7505|1.06|3
7505|2.17|4
7506|2.62|1
7506|4.07|2
7506|2.86|3
7506|2.71|4
7507|1.95|1
7507|2.59|2
7507|3.52|3
7507|3.74|4
7508|3.06|1
7508|2.84|2
7508|3.00|3
7508|3.91|4
7509|0.679|1
7509|0.929|2
7509|1.35|3
7509|1.11|4
7510|0.400|1
7510|0.357|2
7510|0.389|3
7510|0.779|4
7511|2.38|1
7511|4.91|2
7511|4.34|3
7511|5.41|4
7512|1.53|1
7512|1.31|2
7512|2.22|3
7512|1.79|4
7513|2.37|1
7513|4.77|2
7513|4.04|3
7513|2.37|4
7514|1.07|1
7514|0.978|2
7514|0.504|3
7514|0.921|4
7515|0.848|1
7515|1.19|2
7515|0.974|3
7515|1.24|4
7516|0.631|1
7516|0.485|2
7516|1.33|3
7516|0.827|4
7517|2.88|1
7517|2.74|2
7517|3.47|3
7517|4.05|4
7518|1.11|1
7518|1.97|2
7518|1.11|3
7518|1.84|4
7519|5.08|1
7519|7.84|2
7519|3.41|3
7519|4.96|4
7520|3.11|1
7520|7.22|2
7520|6.71|3
7520|2.72|4
7521|1.74|1
7521|2.80|2
7521|1.87|3
7521|2.18|4
7522|4.43|1
7522|4.93|2
7522|2.67|3
7522|2.70|4
7523|4.26|1
7523|4.81|2
7523|3.41|3
7523|4.88|4
