6218|1.09|1
6218|0.524|2
6218|1.01|3
6218|0.885|4
6219|0.261|1
6219|0.256|2
6219|0.448|3
6219|0.223|4
6220|1.24|1
6220|1.61|2
6220|0.893|3
6220|1.68|4
6221|2.22|1
6221|1.73|2
6221|1.02|3
6221|2.02|4
6222|1.08|1
6222|0.714|2
6222|0.949|3
6222|0.566|4
6223|0.971|1
6223|1.06|2
6223|1.04|3
6223|1.70|4
6224|0.647|1
6224|1.09|2
6224|1.19|3
6224|1.41|4
6225|0.403|1
6225|0.263|2
6225|0.285|3
6225|0.272|4
6226|1.50|1
6226|1.21|2
6226|1.18|3
6226|1.21|4
6227|0.454|1
6227|0.364|2
6227|0.411|3
6227|0.256|4
6228|0.575|1
6228|0.627|2
6228|0.295|3
6228|0.342|4
6229|0.738|1
6229|0.831|2
6229|0.937|3
6229|0.879|4
6230|1.38|1
6230|0.622|2
6230|1.24|3
6230|1.34|4
6231|2.97|1
6231|1.67|2
6231|2.49|3
6231|3.71|4
6232|0.999|1
6232|0.896|2
6232|1.38|3
6232|1.41|4
6233|0.672|1
6233|0.845|2
6233|0.691|3
6233|0.690|4
6234|1.03|1
6234|1.80|2
6234|0.645|3
6234|0.632|4
6235|1.53|1
6235|1.36|2
6235|1.56|3
6235|2.29|4
6236|0.391|1
6236|0.338|2
6236|0.814|3
6236|0.694|4
6237|4.91|1
6237|5.75|2
6237|4.44|3
6237|4.74|4
6238|1.56|1
6238|0.970|2
6238|1.87|3
6238|1.40|4
6239|1.59|1
6239|0.799|2
6239|1.22|3
6239|1.80|4
6240|0.359|1
6240|0.327|2
6240|0.386|3
6240|0.437|4
6241|0.757|1
6241|0.871|2
6241|0.506|3
6241|0.735|4
6242|0.995|1
6242|1.34|2
6242|1.06|3
6242|0.706|4
6243|0.406|1
6243|0.233|2
6243|0.275|3
6243|0.559|4
6244|6.74|1
6244|9.28|2
6244|7.55|3
6244|10.2|4
6245|1.02|1
6245|2.28|2
6245|2.45|3
6245|1.89|4
6246|1.17|1
6246|1.87|2
6246|1.55|3
6246|1.07|4
6247|0.890|1
6247|0.774|2
6247|0.868|3
6247|0.430|4
6248|1.28|1
6248|0.894|2
6248|0.602|3
6248|1.35|4
6249|1.16|1
6249|1.24|2
6249|1.49|3
6249|1.06|4
6250|0.693|1
6250|0.857|2
6250|0.991|3
6250|1.56|4
6251|2.91|1
6251|2.12|2
6251|1.53|3
6251|1.51|4
6252|2.29|1
6252|2.95|2
6252|2.28|3
6252|3.07|4
6253|0.584|1
6253|0.221|2
6253|0.582|3
6253|0.513|4
6254|2.86|1
6254|1.60|2
6254|2.81|3
6254|2.39|4
6255|0.752|1
6255|0.742|2
6255|1.41|3
6255|0.975|4
6256|1.45|1
6256|1.99|2
6256|0.779|3
6256|0.769|4
6257|0.965|1
6257|2.30|2
6257|2.03|3
6257|0.987|4
6258|1.28|1
6258|0.746|2
6258|1.37|3
6258|1.05|4
6259|1.65|1
6259|2.48|2
6259|1.46|3
6259|3.13|4
6260|0.947|1
6260|1.33|2
6260|1.51|3
6260|0.683|4
6261|0.729|1
6261|0.473|2
6261|0.629|3
6261|0.533|4
6262|1.67|1
6262|2.03|2
6262|1.86|3
6262|1.97|4
6263|0.624|1
6263|1.06|2
6263|0.664|3
6263|1.14|4
6264|2.66|1
6264|1.79|2
6264|2.60|3
6264|1.59|4
6265|1.61|1
6265|1.46|2
6265|1.44|3
6265|1.55|4
6266|2.26|1
6266|3.52|2
