7244|0.232|1
7244|0.198|2
7244|0.293|3
7244|0.275|4
7245|3.55|1
7245|2.53|2
7245|1.65|3
7245|1.49|4
7246|4.55|1
7246|2.39|2
7246|4.62|3
7246|4.02|4
7247|1.54|1
7247|1.63|2
7247|1.85|3
7247|3.48|4
7248|0.236|1
7248|0.365|2
7248|0.168|3
7248|0.259|4
7249|0.329|1
7249|0.369|2
7249|0.384|3
7249|0.233|4
7250|2.45|1
7250|3.86|2
7250|2.38|3
7250|5.76|4
7251|4.85|1
7251|5.12|2
7251|2.76|3
7251|6.32|4
7252|0.415|1
7252|0.672|2
7252|0.661|3
7252|0.643|4
7253|0.377|1
7253|0.408|2
7253|0.661|3
7253|0.329|4
7254|0.808|1
7254|0.471|2
7254|0.713|3
7254|0.717|4
7255|0.500|1
7255|0.685|2
7255|0.513|3
7255|0.493|4
7256|0.430|1
7256|0.565|2
7256|0.494|3
7256|1.01|4
7257|3.74|1
7257|3.00|2
7257|2.13|3
7257|2.18|4
7258|0.575|1
7258|0.805|2
7258|0.686|3
7258|0.527|4
7259|0.258|1
7259|0.162|2
7259|0.429|3
7259|0.214|4
7260|0.498|1
7260|0.625|2
7260|0.690|3
7260|0.454|4
7261|0.666|1
7261|0.424|2
7261|0.362|3
7261|0.358|4
7262|8.06|1
7262|6.39|2
7262|5.62|3
7262|3.58|4
7263|0.755|1
7263|0.609|2
7263|0.983|3
7263|0.612|4
7264|1.11|1
7264|0.615|2
7264|1.09|3
7264|1.27|4
7265|0.369|1
7265|0.288|2
7265|0.685|3
7265|0.544|4
7266|0.895|1
7266|0.422|2
7266|0.683|3
7266|0.912|4
7267|0.412|1
7267|0.528|2
7267|0.696|3
7267|0.544|4
7268|0.955|1
7268|0.455|2
7268|0.858|3
7268|0.864|4
7269|2.91|1
7269|2.77|2
7269|1.29|3
7269|1.85|4
7270|0.934|1
7270|0.527|2
7270|0.545|3
7270|0.749|4
7271|0.470|1
7271|0.617|2
7271|0.379|3
7271|0.268|4
7272|0.470|1
7272|0.772|2
7272|0.787|3
7272|0.801|4
7273|1.69|1
7273|2.24|2
7273|2.93|3
7273|3.32|4
7274|1.62|1
7274|2.24|2
7274|1.85|3
7274|1.44|4
7275|4.36|1
7275|3.96|2
7275|2.58|3
7275|5.48|4
7276|0.703|1
7276|0.753|2
7276|0.717|3
7276|0.748|4
7277|0.969|1
7277|1.10|2
7277|1.91|3
7277|1.29|4
7278|0.925|1
7278|0.841|2
7278|0.499|3
7278|0.853|4
7279|0.502|1
7279|0.633|2
7279|0.324|3
7279|0.334|4
7280|1.64|1
7280|1.59|2
7280|1.21|3
7280|0.640|4
7281|3.53|1
7281|1.62|2
7281|1.47|3
7281|3.21|4
7282|0.354|1
7282|0.716|2
7282|0.311|3
7282|0.431|4
7283|2.34|1
7283|1.84|2
7283|1.25|3
7283|1.39|4
7284|1.66|1
7284|1.24|2
7284|0.950|3
7284|1.92|4
7285|0.998|1
7285|0.673|2
7285|0.925|3
7285|0.553|4
7286|14.6|1
7286|12.6|2
7286|14.0|3
7286|10.8|4
7287|0.615|1
7287|0.383|2
