1491|2.10|1
1491|4.92|2
1491|5.02|3
1491|3.08|4
1492|4.41|1
1492|3.73|2
1492|4.17|3
1492|2.31|4
1493|1.61|1
1493|2.65|2
1493|3.29|3
1493|1.26|4
1494|2.63|1
1494|2.16|2
1494|4.29|3
1494|4.36|4
1495|4.12|1
1495|4.80|2
1495|5.17|3
1495|5.23|4
1496|1.97|1
1496|3.68|2
1496|1.53|3
1496|2.74|4
1497|3.40|1
1497|2.84|2
1497|2.72|3
1497|3.89|4
1498|1.51|1
1498|3.17|2
1498|2.78|3
1498|2.95|4
1499|3.95|1
1499|2.38|2
1499|2.65|3
1499|3.05|4
1500|2.81|1
1500|3.76|2
1500|2.23|3
1500|3.89|4
1501|2.46|1
1501|5.59|2
1501|6.35|3
1501|2.48|4
1502|4.95|1
1502|5.42|2
1502|4.10|3
1502|2.33|4
1503|6.43|1
1503|4.75|2
1503|4.69|3
1503|4.35|4
1504|3.30|1
1504|5.81|2
1504|2.81|3
1504|5.66|4
1505|3.02|1
1505|1.82|2
1505|1.33|3
1505|2.89|4
1506|4.20|1
1506|3.86|2
1506|2.96|3
1506|4.45|4
1507|2.43|1
1507|3.26|2
1507|2.48|3
1507|1.81|4
1508|5.37|1
1508|4.66|2
1508|5.67|3
1508|6.97|4
1509|2.06|1
1509|1.88|2
1509|2.84|3
1509|3.50|4
1510|1.95|1
1510|2.20|2
1510|2.76|3
1510|2.89|4
1511|3.62|1
1511|3.54|2
1511|2.39|3
1511|3.25|4
1512|2.79|1
1512|2.88|2
1512|1.97|3
1512|1.36|4
1513|2.04|1
1513|1.52|2
1513|3.52|3
1513|2.61|4
1514|2.41|1
1514|1.70|2
1514|2.48|3
1514|3.12|4
1515|1.13|1
1515|2.54|2
1515|2.16|3
1515|2.19|4
1516|2.06|1
1516|3.43|2
1516|4.75|3
1516|4.91|4
1517|3.68|1
1517|4.99|2
1517|5.69|3
1517|5.90|4
1518|3.39|1
1518|2.48|2
1518|3.39|3
1518|2.33|4
1519|1.02|1
1519|2.42|2
1519|2.67|3
1519|2.39|4
1520|2.83|1
1520|1.47|2
1520|3.44|3
1520|3.90|4
1521|4.28|1
1521|6.22|2
1521|4.93|3
1521|2.77|4
1522|1.64|1
1522|2.63|2
1522|2.48|3
1522|1.90|4
1523|2.89|1
1523|4.08|2
1523|2.38|3
1523|1.85|4
1524|2.88|1
1524|4.26|2
1524|1.64|3
1524|3.88|4
1525|2.88|1
1525|1.71|2
1525|3.63|3
1525|2.61|4
1526|1.28|1
1526|2.96|2
1526|1.98|3
1526|2.95|4
1527|4.37|1
1527|4.23|2
1527|5.54|3
1527|5.00|4
1528|2.41|1
1528|2.48|2
1528|2.27|3
1528|1.11|4
1529|3.96|1
1529|2.66|2
1529|3.47|3
1529|1.66|4
1530|3.99|1
1530|2.72|2
1530|4.32|3
1530|3.17|4
1531|2.81|1
1531|1.94|2
1531|1.04|3
1531|2.29|4
1532|1.34|1
1532|2.49|2
1532|2.56|3
1532|1.61|4
1533|2.97|1
1533|2.90|2
1533|2.30|3
1533|2.12|4
1534|1.91|1
1534|1.62|2
1534|2.03|3
1534|1.11|4
1535|4.21|1
1535|3.54|2
1535|1.73|3
1535|1.87|4
1536|1.66|1
1536|1.18|2
1536|2.50|3
1536|1.06|4
1537|5.77|1
1537|4.70|2
1537|3.83|3
1537|3.59|4
1538|1.59|1
1538|1.71|2
1538|1.41|3
1538|1.49|4
1539|2.21|1
1539|2.42|2
1539|2.11|3
1539|1.85|4
1540|3.29|1
1540|1.80|2
1540|1.71|3
1540|2.81|4
1541|1.69|1
1541|3.68|2
1541|2.52|3
1541|4.66|4
1542|2.24|1
1542|1.90|2
1542|2.42|3
1542|1.91|4
1543|6.24|1
1543|16.0|2
1543|6.19|3
1543|6.60|4
1544|1.90|1
1544|1.49|2
1544|1.24|3
1544|1.82|4
1545|1.15|1
1545|2.63|2
1545|1.22|3
1545|2.10|4
1546|3.28|1
1546|3.55|2
1546|2.92|3
1546|3.44|4
1547|1.82|1
1547|2.57|2
1547|3.32|3
1547|3.25|4
1548|3.47|1
1548|4.52|2
1548|6.61|3
1548|5.82|4
1549|5.83|1
1549|7.12|2
1549|3.49|3
1549|7.79|4
1550|1.86|1
1550|1.79|2
1550|0.877|3
1550|1.23|4
1551|1.60|1
1551|2.25|2
1551|3.03|3
1551|2.53|4
1552|8.31|1
1552|4.90|2
1552|8.37|3
1552|3.35|4
1553|1.76|1
1553|3.12|2
1553|3.81|3
1553|3.38|4
1554|2.86|1
1554|2.29|2
1554|2.64|3
1554|1.87|4
1555|2.40|1
1555|2.46|2
1555|2.46|3
1555|1.49|4
1556|5.26|1
1556|5.37|2
1556|2.36|3
1556|2.27|4
1557|1.42|1
1557|1.57|2
1557|0.987|3
1557|0.936|4
1558|2.08|1
1558|2.82|2
1558|1.26|3
1558|3.33|4
1559|1.93|1
1559|3.53|2
1559|3.35|3
1559|2.05|4
1560|3.93|1
1560|1.66|2
1560|3.76|3
1560|1.88|4
1561|5.61|1
1561|3.32|2
1561|5.75|3
1561|3.80|4
1562|1.60|1
1562|1.53|2
1562|2.42|3
1562|1.78|4
1563|1.80|1
1563|2.21|2
1563|3.51|3
1563|1.79|4
1564|3.12|1
1564|4.46|2
1564|2.48|3
1564|2.37|4
1565|4.87|1
1565|4.22|2
1565|3.65|3
1565|3.96|4
1566|7.30|1
1566|5.17|2
1566|4.72|3
1566|3.26|4
1567|5.89|1
1567|3.01|2
1567|5.74|3
1567|3.61|4
1568|2.60|1
1568|5.18|2
1568|4.23|3
1568|3.54|4
1569|12.9|1
1569|7.29|2
1569|7.49|3
1569|5.96|4
1570|2.74|1
1570|4.69|2
1570|2.81|3
1570|3.91|4
1571|1.09|1
1571|1.63|2
1571|1.66|3
1571|2.13|4
1572|3.81|1
1572|3.32|2
1572|3.88|3
1572|4.48|4
1573|3.12|1
1573|4.01|2
1573|4.65|3
1573|6.40|4
1574|2.32|1
1574|2.70|2
1574|1.37|3
1574|1.38|4
1575|2.25|1
1575|2.26|2
1575|1.56|3
1575|3.49|4
1576|3.47|1
1576|3.13|2
1576|1.51|3
1576|2.16|4
1577|3.99|1
1577|4.26|2
1577|3.06|3
1577|2.06|4
1578|2.37|1
1578|2.04|2
1578|5.07|3
1578|2.70|4
