7218|1.96|1
7218|5.04|2
7218|3.41|3
7218|4.99|4
7219|13.2|1
7219|6.51|2
7219|6.37|3
7219|16.1|4
7220|5.57|1
7220|6.56|2
7220|6.10|3
7220|4.86|4
7221|4.77|1
7221|4.69|2
7221|3.36|3
7221|6.56|4
7222|5.54|1
7222|2.53|2
7222|2.47|3
7222|4.72|4
7223|4.99|1
7223|7.56|2
7223|4.33|3
7223|7.53|4
7224|3.61|1
7224|4.59|2
7224|3.30|3
7224|3.93|4
7225|7.61|1
7225|3.35|2
7225|5.06|3
7225|5.69|4
7226|11.7|1
7226|12.8|2
7226|8.50|3
7226|4.29|4
7227|5.68|1
7227|4.09|2
7227|3.40|3
7227|4.19|4
7228|3.66|1
7228|7.53|2
7228|6.61|3
7228|5.67|4
7229|15.0|1
7229|11.8|2
7229|16.4|3
7229|14.9|4
7230|20.8|1
7230|18.9|2
7230|25.3|3
7230|20.5|4
7231|7.94|1
7231|13.5|2
7231|8.85|3
7231|7.89|4
7232|12.8|1
7232|13.0|2
7232|15.7|3
7232|8.22|4
7233|9.53|1
7233|13.7|2
7233|13.4|3
7233|10.1|4
7234|6.25|1
7234|6.92|2
7234|6.20|3
7234|5.83|4
7235|6.05|1
7235|5.87|2
7235|6.42|3
7235|6.62|4
7236|11.0|1
7236|5.82|2
7236|11.0|3
7236|13.0|4
7237|7.99|1
7237|10.6|2
7237|5.69|3
7237|8.11|4
7238|4.28|1
7238|3.46|2
7238|5.60|3
7238|7.73|4
7239|4.82|1
7239|3.97|2
7239|3.27|3
7239|6.96|4
7240|8.88|1
7240|5.54|2
7240|10.2|3
7240|10.5|4
7241|4.31|1
7241|6.33|2
7241|4.81|3
7241|4.25|4
7242|3.78|1
7242|8.64|2
7242|5.75|3
7242|3.64|4
7243|3.00|1
7243|2.50|2
7243|6.50|3
7243|6.87|4
