2399|1.84|1
2399|1.39|2
2399|3.50|3
2399|1.58|4
2400|2.43|1
2400|2.18|2
2400|4.33|3
2400|1.97|4
2401|1.24|1
2401|2.27|2
2401|1.96|3
2401|2.51|4
2402|1.90|1
2402|4.42|2
2402|4.63|3
2402|3.10|4
2403|3.85|1
2403|3.34|2
2403|3.03|3
2403|4.07|4
2404|3.68|1
2404|3.12|2
2404|6.59|3
2404|6.82|4
2405|2.73|1
2405|3.67|2
2405|4.57|3
2405|3.50|4
2406|2.52|1
2406|2.25|2
2406|3.24|3
2406|3.27|4
2407|2.46|1
2407|1.98|2
2407|2.52|3
2407|2.07|4
2408|3.17|1
2408|2.98|2
2408|2.22|3
2408|2.05|4
2409|4.47|1
2409|4.32|2
2409|2.59|3
2409|2.40|4
2410|4.35|1
2410|4.42|2
2410|7.97|3
2410|10.6|4
2411|3.34|1
2411|1.56|2
2411|2.79|3
2411|2.04|4
2412|9.93|1
2412|6.17|2
2412|7.10|3
2412|7.55|4
2413|3.56|1
2413|3.31|2
2413|3.38|3
2413|3.06|4
2414|2.24|1
2414|2.66|2
2414|2.65|3
2414|4.25|4
2415|3.01|1
2415|3.21|2
2415|1.15|3
2415|1.24|4
2416|3.95|1
2416|5.35|2
2416|5.21|3
2416|5.00|4
2417|3.99|1
2417|4.37|2
2417|6.82|3
2417|5.20|4
2418|5.84|1
2418|2.87|2
2418|5.29|3
2418|6.04|4
2419|0.930|1
2419|1.28|2
2419|1.85|3
2419|1.19|4
2420|3.33|1
2420|1.78|2
2420|4.23|3
2420|1.99|4
2421|2.63|1
2421|3.09|2
2421|4.54|3
2421|4.53|4
2422|2.70|1
2422|2.94|2
2422|4.05|3
2422|4.42|4
2423|5.05|1
2423|4.13|2
2423|4.24|3
2423|4.00|4
2424|3.81|1
2424|2.17|2
2424|3.31|3
2424|3.02|4
2425|1.65|1
2425|1.28|2
2425|1.48|3
2425|1.62|4
2426|2.53|1
2426|3.39|2
2426|3.25|3
2426|2.38|4
2427|1.74|1
2427|3.16|2
2427|3.53|3
2427|3.77|4
2428|4.96|1
2428|3.30|2
2428|2.20|3
2428|3.11|4
2429|2.76|1
2429|3.18|2
2429|1.93|3
2429|3.46|4
2430|1.32|1
2430|2.12|2
2430|1.36|3
2430|2.01|4
2431|4.04|1
2431|1.94|2
2431|4.11|3
2431|3.22|4
2432|4.99|1
2432|2.56|2
2432|2.28|3
2432|5.23|4
2433|7.94|1
2433|6.50|2
2433|7.10|3
2433|5.62|4
2434|10.0|1
2434|10.0|2
2434|12.9|3
2434|6.47|4
2435|1.33|1
2435|1.08|2
2435|1.08|3
2435|1.45|4
2436|2.21|1
2436|2.10|2
2436|2.46|3
2436|2.70|4
2437|8.80|1
2437|7.89|2
2437|6.92|3
2437|9.72|4
2438|5.99|1
2438|5.60|2
2438|7.46|3
2438|5.18|4
2439|3.60|1
2439|6.76|2
2439|3.62|3
2439|4.59|4
2440|8.90|1
2440|7.93|2
2440|4.78|3
2440|6.08|4
2441|1.99|1
2441|1.68|2
2441|1.50|3
2441|3.06|4
2442|8.24|1
2442|10.4|2
2442|3.95|3
2442|8.25|4
2443|2.12|1
2443|3.03|2
2443|3.81|3
2443|3.65|4
2444|2.89|1
2444|1.39|2
2444|2.73|3
2444|1.78|4
2445|1.55|1
2445|0.794|2
2445|0.860|3
2445|0.759|4
2446|0.708|1
2446|1.18|2
2446|1.35|3
2446|1.49|4
2447|2.23|1
2447|5.50|2
2447|4.96|3
2447|4.37|4
2448|4.60|1
2448|4.66|2
2448|7.24|3
2448|4.09|4
2449|2.29|1
2449|5.39|2
2449|2.46|3
2449|3.28|4
2450|1.24|1
2450|2.01|2
2450|0.878|3
2450|1.18|4
2451|1.89|1
2451|1.14|2
2451|1.58|3
2451|1.40|4
2452|4.49|1
2452|3.02|2
2452|6.51|3
2452|4.12|4
2453|4.41|1
2453|3.49|2
2453|1.53|3
2453|4.09|4
2454|0.861|1
2454|2.30|2
2454|1.48|3
2454|1.07|4
2455|1.53|1
2455|1.75|2
2455|1.42|3
2455|1.42|4
2456|1.63|1
2456|2.42|2
2456|2.31|3
2456|2.40|4
2457|1.67|1
2457|3.81|2
2457|1.92|3
2457|3.28|4
2458|5.48|1
2458|3.98|2
2458|5.90|3
2458|2.62|4
2459|1.42|1
2459|1.06|2
2459|1.07|3
2459|1.91|4
2460|2.23|1
2460|1.69|2
2460|2.21|3
2460|2.78|4
2461|7.78|1
2461|7.86|2
2461|2.87|3
2461|5.27|4
2462|4.50|1
2462|4.49|2
2462|1.80|3
2462|4.45|4
2463|6.68|1
2463|5.79|2
2463|5.03|3
2463|4.07|4
2464|2.58|1
2464|4.17|2
2464|3.37|3
2464|3.36|4
2465|5.27|1
2465|5.96|2
2465|4.50|3
2465|9.10|4
2466|2.37|1
2466|4.80|2
2466|5.18|3
2466|3.61|4
2467|6.88|1
2467|7.87|2
2467|8.15|3
2467|3.69|4
2468|3.07|1
2468|2.94|2
2468|6.97|3
2468|5.12|4
2469|3.74|1
2469|3.66|2
2469|7.08|3
2469|4.91|4
2470|6.97|1
2470|4.78|2
2470|10.2|3
2470|6.48|4
2471|1.36|1
2471|1.15|2
2471|0.973|3
2471|1.57|4
2472|5.87|1
2472|3.78|2
2472|7.22|3
2472|3.86|4
2473|2.69|1
2473|3.74|2
2473|4.18|3
2473|2.11|4
2474|3.75|1
2474|3.26|2
2474|4.46|3
2474|2.32|4
2475|2.52|1
2475|1.82|2
2475|2.63|3
2475|2.30|4
2476|1.44|1
2476|1.09|2
2476|1.50|3
2476|1.86|4
2477|4.72|1
2477|7.50|2
2477|6.64|3
2477|6.40|4
2478|11.8|1
2478|5.88|2
2478|4.79|3
2478|9.05|4
2479|1.06|1
2479|0.938|2
2479|1.70|3
2479|1.62|4
2480|3.36|1
2480|3.38|2
2480|3.17|3
2480|2.48|4
2481|5.37|1
2481|3.48|2
2481|7.10|3
2481|4.48|4
2482|3.04|1
2482|3.09|2
2482|3.33|3
2482|3.50|4
2483|1.25|1
2483|1.74|2
2483|0.878|3
2483|0.906|4
2484|2.73|1
2484|6.33|2
2484|5.21|3
2484|4.23|4
2485|2.25|1
2485|2.38|2
2485|3.13|3
2485|2.43|4
2486|2.68|1
2486|6.22|2
2486|2.49|3
2486|6.25|4
2487|5.53|1
2487|6.49|2
2487|3.72|3
2487|7.16|4
2488|2.83|1
2488|5.46|2
2488|6.25|3
2488|5.05|4
2489|3.67|1
2489|3.64|2
2489|3.94|3
2489|2.34|4
2490|26.8|1
2490|26.0|2
2490|15.0|3
2490|12.3|4
2491|1.13|1
2491|2.65|2
2491|2.45|3
2491|2.22|4
2492|3.01|1
2492|3.30|2
2492|2.37|3
2492|1.69|4
2493|3.49|1
2493|2.29|2
2493|3.21|3
2493|3.26|4
2494|2.11|1
2494|2.05|2
2494|3.32|3
2494|2.75|4
2495|3.40|1
2495|1.76|2
2495|3.28|3
2495|2.25|4
2496|3.63|1
2496|4.76|2
2496|3.61|3
2496|3.59|4
2497|3.36|1
2497|4.37|2
2497|3.43|3
2497|3.46|4
2498|3.36|1
2498|4.83|2
2498|4.45|3
2498|8.77|4
2499|4.48|1
2499|3.93|2
2499|4.64|3
2499|2.93|4
2500|6.80|1
2500|8.32|2
2500|5.60|3
2500|6.77|4
2501|4.77|1
2501|3.14|2
2501|1.98|3
2501|3.40|4
2502|3.58|1
2502|3.45|2
2502|2.22|3
2502|3.87|4
2503|0.730|1
2503|1.56|2
2503|1.17|3
2503|1.80|4
2504|2.41|1
2504|5.14|2
2504|4.89|3
2504|2.10|4
2505|2.11|1
2505|2.41|2
2505|4.87|3
2505|2.27|4
2506|3.01|1
2506|3.55|2
2506|2.44|3
2506|3.45|4
2507|3.63|1
2507|4.59|2
2507|2.82|3
