6182|4.72|1
6182|2.46|2
6182|2.73|3
6182|2.12|4
6183|4.45|1
6183|3.67|2
6183|4.51|3
6183|7.82|4
6184|2.44|1
6184|4.84|2
6184|2.47|3
6184|3.74|4
6185|3.05|1
6185|4.00|2
6185|3.24|3
6185|3.73|4
6186|2.17|1
6186|3.21|2
6186|5.14|3
6186|5.43|4
6187|2.33|1
6187|4.18|2
6187|4.59|3
6187|2.37|4
6188|5.09|1
6188|3.27|2
6188|5.03|3
6188|3.70|4
6189|3.97|1
6189|6.49|2
6189|6.30|3
6189|4.73|4
6190|5.15|1
6190|11.4|2
6190|8.16|3
6190|13.4|4
6191|4.84|1
6191|5.86|2
6191|7.81|3
6191|7.43|4
6192|4.69|1
6192|5.28|2
6192|2.40|3
6192|6.07|4
6193|2.08|1
6193|4.11|2
6193|2.51|3
6193|3.48|4
6194|3.25|1
6194|2.63|2
6194|6.15|3
6194|2.63|4
6195|2.58|1
6195|3.43|2
6195|3.16|3
6195|2.58|4
6196|1.62|1
6196|1.18|2
6196|0.703|3
6196|1.29|4
6197|2.34|1
6197|3.34|2
6197|4.55|3
6197|1.85|4
6198|5.17|1
6198|5.58|2
6198|3.95|3
6198|5.82|4
6199|5.04|1
6199|5.03|2
6199|2.30|3
6199|4.52|4
6200|3.39|1
6200|4.15|2
6200|2.95|3
6200|5.48|4
6201|2.13|1
6201|3.23|2
6201|1.27|3
6201|3.27|4
6202|4.60|1
6202|5.18|2
6202|3.86|3
6202|5.28|4
6203|3.76|1
6203|4.11|2
6203|2.82|3
6203|1.96|4
6204|2.55|1
6204|6.84|2
6204|5.47|3
6204|4.01|4
6205|2.83|1
6205|2.59|2
6205|2.66|3
6205|2.45|4
6206|3.78|1
6206|5.23|2
6206|4.12|3
6206|4.38|4
6207|2.81|1
6207|3.62|2
6207|3.99|3
6207|3.31|4
6208|1.56|1
6208|1.14|2
6208|3.19|3
6208|1.12|4
6209|3.41|1
6209|3.48|2
6209|4.40|3
6209|5.19|4
6210|1.20|1
6210|1.83|2
6210|2.44|3
6210|1.30|4
6211|0.983|1
6211|1.54|2
6211|1.19|3
6211|1.54|4
6212|3.09|1
6212|3.95|2
6212|2.81|3
6212|2.12|4
6213|4.91|1
6213|3.49|2
6213|3.35|3
6213|3.86|4
6214|2.62|1
6214|1.74|2
6214|2.07|3
6214|2.28|4
6215|3.39|1
6215|1.83|2
6215|2.14|3
6215|2.20|4
6216|1.98|1
6216|1.42|2
6216|1.49|3
6216|2.10|4
6217|1.43|1
6217|2.88|2
6217|1.22|3
6217|1.56|4
